screen_name,description,latest_followers_count,office,party,tweet_created_at,tweet_text,favorites_count,retweet_count
RepDonBeyer,"Representing Virginia's 8th District in Congress. VA8 is NoVa:  Arlington, Alexandria, FallsChurch, Fairfax. Vice-Ranking @SciCmteDems. #ActOnClimate #EqualPay",26015,congressperson,democrat,2017-01-20T00:32:31Z,"RT @SierraRise: @RepDonBeyer In 2014, the opposing team got a first down. They got another in 2015. And another in 2016. Not looking good f...",0,1
GerryConnolly,Proudly representing Virginia's 11th District,20470,congressperson,democrat,2017-01-20T22:51:43Z,Violence and destruction is unacceptable. We need civility and peaceful protests. Democracy demands it,53,18
USRepRodney,Proudly serving the 11th Congressional District of New Jersey in the U.S. House of Representatives.,8021,congressperson,republican,2017-01-20T15:45:42Z,"Today, we witness one of the miracles of American democracy: the peaceful transition of power between Presidents.",18,1
RepHuizenga,I serve the people of the 2nd District of Michigan. Member of Financial Services Committee. Father of 5. Visit http://t.co/Rj7T6mD76d for even more!,14374,congressperson,republican,2017-01-20T23:38:20Z,"RT @WSJPolitics: Senate confirms John Kelly as Homeland Security secretary, following confirmation of James Mattis for Defense https://t.co...",0,17
RepByrne,I am proud to represent Alabama's First Congressional District in the U.S. House of Representatives.,11384,congressperson,republican,2017-01-20T19:36:04Z,Delivering some cookies to our fantastic Capitol Police officers as a small token of appreciation for their hard wo... https://t.co/dt1FrGzxSp,24,2
RepAlexMooney,Official account for Congressman Alex Mooney representing the 2nd district of West Virginia. Congressman Mooney serves on the House Financial Services Committee,4355,congressperson,republican,2017-01-20T21:48:52Z,At the beginning of the presidential parade route! #MAGA #45 #Inauguration https://t.co/k38SHISAcb,23,3
PeterRoskam,"Husband, father, and U.S. Representative for the 6th District of Illinois. I serve as @WaysandMeansGOP Tax Policy Chairman in the 115th Congress.",21936,congressperson,republican,2017-01-20T14:24:01Z,Jeb Bush and Dennis Ross: Donald Trump should isolate Iran immediately https://t.co/omYLufBqOw,13,20
RepBrianHiggins,Official account for the Office of Congressman Brian Higgins (NY-26) representing portions of Erie and Niagara counties. http://t.co/Cpl0TlH2JW,19546,congressperson,democrat,2017-01-20T17:05:28Z,"RT @ObamaWhiteHouse: Yes we can.
Yes we did.
Thank you for being a part of the past eight years. https://t.co/mjmr4RkxpV",0,141320
LarryHogan,62nd Governor of the State of Maryland,29911,govenor,republican,2017-01-20T17:02:07Z,Working together with @MDComptroller @peterfranchot in a bipartisan manner to protect Maryland taxpayers: https://t.co/e7EI7b4PoR #MDGA17,14,8
MattBevin,"Christian, Husband, Father, Veteran",28832,govenor,republican,2017-01-20T23:13:03Z,Visiting some of KY's finest (@kystatepolice &amp; @lexkypolice) along @realDonaldTrump inaugural parade route #WeAreKY https://t.co/hAOxAY0gsV,224,41
SenPatRoberts,United States Senator from Kansas,36214,senator,republican,2017-01-20T18:15:01Z,Congratulations to the 45th @POTUS &amp; @VP! https://t.co/H09R6nqHgE,12,4
RepPeteOlson,Proudly representing TX-22 in Congress. Follow me on Facebook: http://t.co/2aP7aRlj3f and Instagram: https://t.co/hBZNAgZcuI,7359,congressperson,republican,2017-01-20T15:38:15Z,Ready for President Trump. #Inauguration2017 https://t.co/kbm2En2Yx1,14,3
SenatorFischer,U.S. Senator and Cherry County rancher working to bring some Nebraska common sense to Washington,34906,senator,republican,2017-01-20T13:12:17Z,Inauguration day is here! Thankful to represent the great people of Nebraska. #Inauguration2017 https://t.co/s1uQWE1zeB,44,11
RepMarthaRoby,Congressional Twitter account for U.S. Representative Martha Roby (R-AL),22727,congressperson,republican,2017-01-20T02:33:29Z,I appreciated @LtGovIvey coming by the office today to visit. She is a dear friend and inspiring trailblazer for co... https://t.co/VxV5v1VdPG,39,8
RepLoudermilk,"Rep. Barry Loudermilk represents Georgia's 11th Congressional District, which includes all of Bartow and Cherokee counties and portions of Cobb and Fulton.",5835,congressperson,republican,2017-01-20T15:25:19Z,Getting ready to walk out on the #Inauguration platform. #MAGA https://t.co/u1aLMHnWG1,6,0
Jim_Jordan,Proudly serving Ohio's beautiful fourth district.,49543,congressperson,republican,2017-01-20T18:13:34Z,Thoughts and prayers with West Liberty High School - thankful for law enforcement's efforts today to protect the students there,279,76
RepRoybalAllard,"Congresswoman Lucille Roybal-Allard, proudly representing the 40th District of California. Follow me at http://t.co/KjVfmF9CaM & http://t.co/Urj0zPAr8d.",13730,congressperson,democrat,2017-01-20T16:42:55Z,"Thank you, President Obama, for strengthening our economy, creating jobs, and expanding health care to millions of Americans.",34,9
SteveKingIA,Representing the 4th District of Iowa #IA04,50937,congressperson,republican,2017-01-20T22:42:35Z,"Senator Wicker, Nigel Farage &amp; I solve the world's problems. We will get it done with President Trump. https://t.co/LBb6uwMDpT",108,28
senrobportman,United States Senator from the Buckeye State.,75867,senator,republican,2017-01-20T14:02:19Z,Looking forward to attending the #Inauguration today &amp; wishing Pres-elect #DonaldTrump &amp; our country success over the next 4 yrs,38,11
RepMcKinley,Proud to serve the First District of West Virginia in the U.S. House of Representatives. Member of the Energy and Commerce Committee. Staff-run account,20783,congressperson,republican,2017-01-20T17:31:12Z,"Congratulations to @realDonaldTrump, now @POTUS! Looking forward to working together to strengthen our economy &amp; make America more secure.",21,11
BradSherman,Proudly serving California's San Fernando Valley in the U.S. Congress. Admission: Some tweets are prepared by my staff on my behalf. RTs are not an endorsement.,20704,congressperson,democrat,2017-01-20T14:28:25Z,It's mourning in America. #Mourning,112,34
SenatorWicker,U.S. Senator for Mississippi. Please visit my website for updates.,40178,senator,republican,2017-01-20T21:04:59Z,RT @SenateCloakroom: The Senate is now in session.,0,6
SenJeffMerkley,U.S. Senator from the State of Oregon. Instagram: https://t.co/pECsFBm1G1,93066,senator,democrat,2017-01-20T20:48:38Z,Talking to @KGWNews @LauralPorter about my reflections on the #Inauguration and @realDonaldTrump. https://t.co/2nDvpXj7y3,43,12
SenBobCasey,Official twitter profile for U.S. Senator Bob Casey.,136001,senator,democrat,2017-01-20T23:50:31Z,Generals Mattis and Kelly have both had distinguished military careers.,66,9
senrobportman,United States Senator from the Buckeye State.,75867,senator,republican,2017-01-20T18:58:43Z,More scenes from today's historic #inauguration. Excited to work with the #Trump admin. https://t.co/CFr5HtAL5a,40,14
SenShelby,The official Twitter page for U.S. Senator Richard Shelby (R-Ala.) https://t.co/YqOy54UpSf,39668,senator,republican,2017-01-20T23:30:07Z,RT @SenateGOP: The Senate just confirmed James Mattis as the secretary of defense. https://t.co/r1LXgB6KrU,0,169
JohnCornyn,Honored to represent the great state of Texas in the US Senate.,100282,senator,republican,2017-01-20T02:03:19Z,RT @Perduesenate: .@realDonaldTrump's inauguration is tomorrow. Job one is getting the economy going &amp; Americans working again: https://t.c...,0,11
RepHastingsFL,Congressman Alcee L. Hastings represents parts of Broward and Palm Beach counties in the U.S. House of Representatives.,11302,congressperson,democrat,2017-01-20T19:12:38Z,Here is my statement on the Inauguration of President Donald Trump: https://t.co/8fl1Y5bQI9,10,4
SenatorHassan,This is the official Twitter account of U.S. Senator Maggie Hassan of New Hampshire.,31184,govenor,democrat,2017-01-20T23:24:37Z,I look forward to working with General Kelly to keep NH &amp; America safe &amp; secure. Read my statement on today's vote: https://t.co/skx6QUayWT,36,10
SpeakerRyan,"Office of the 54th Speaker of the House, Paul Ryan.",2005696,congressperson,republican,2017-01-20T15:18:02Z,One hour to go. #InaugurationDay https://t.co/NDzoct2r9m,1498,302
RepGwenMoore,"Proudly representing Wisconsin’s 4th Congressional District; mother, grandmother; loves poetry, reading, knitting and crocheting.",20365,congressperson,democrat,2017-01-20T00:56:19Z,"Love hearing that, @aelepants! Thank you so much! It is our distinct #HonorToServe you &amp; our community. Please feel... https://t.co/bsih4XWu50",12,3
RepMcGovern,Proudly representing the people of the 2nd District of Massachusetts.,30644,congressperson,democrat,2017-01-20T15:56:12Z,RT @POTUS: It's been the honor of my life to serve you. You made me a better leader and a better man.,0,644364
RepThomasMassie,U.S. Representative for Kentucky's 4th District,30091,congressperson,republican,2017-01-20T16:00:45Z,Our governor Matt Bevin pointing the way forward at the inauguration! https://t.co/TovRB1bj0O,54,3
LacyClayMO1,"Official Campaign Twitter Account of Lacy Clay for Congress. US Rep, Missouri 1st District. R/Ts & links are not endorsements.",6516,congressperson,democrat,2017-01-20T05:55:50Z,Obama leaves legacy of extraordinary accomplishments https://t.co/lA93rBdtUt via @msnbc #44forever #ThanksBarack #POTUS #StillFiredUp,21,9
senorrinhatch,U.S. Senator from Utah. Tweets are by Sen. Hatch's staff; those signed ogh are from Sen. Hatch himself.,32072,senator,republican,2017-01-20T18:47:18Z,"RT @RobbieBullough: The @MormonTabChoir sang at the ceremony, @SenOrrinHatch was the designated survivor, and Brigham Young's statue overlo...",0,9
SupJaniceHahn,Proudly representing the 4th District of Los Angeles County on the Board of Supervisors.,13050,congressperson,democrat,2017-01-20T19:36:29Z,"RT @LACoPublicWorks: Stormwater is a precious resource!
Billions of gallons of #LARain is being harvested in #LACounty's 14 dams and 27 spr...",0,35
RepJoseSerrano,"Congressman representing the South Bronx, New York.",20030,congressperson,democrat,2017-01-20T05:08:17Z,"Thanks Mr. President for your friendship &amp; leadership. Gracias Senor Presidente por su amistad, labor y vision. We'... https://t.co/NrLLuVSLjG",58,13
DrNealDunnFL2,Official government Twitter account for Congressman Neal Dunn (FL-02).,1434,congressperson,republican,2017-01-20T16:57:38Z,RT @AP: BREAKING: Mike Pence takes oath of office as the vice president of the United States. https://t.co/FbD2kP8ora,0,1189
SenatorHassan,This is the official Twitter account of U.S. Senator Maggie Hassan of New Hampshire.,31184,govenor,democrat,2017-01-20T23:05:06Z,I voted to confirm General Mattis as Secretary of Defense &amp; will work with him to support those defending our nation https://t.co/4ppQnzhpsv,184,39
RepSwalwell,I rep SF Bay Area in the U.S. Congress. Senior Democrat overseeing @cia on @HouseIntelComm. Connecting #TrumpRussia dots at: https://t.co/vsiNd80qVn,58291,congressperson,democrat,2017-01-20T22:52:26Z,All this talk about #inaug2017 crowd sizes is ridiculous. In Moscow they're like... https://t.co/Kw5sBLDnnM,75,22
USRepKCastor,Tampa Bay's Congresswoman 🇺🇸,7168,congressperson,democrat,2017-01-20T18:26:26Z,https://t.co/IiH3mO1tzy,18,3
RepKevinBrady,Dad. Husband. Chairman of @WaysandMeansGOP. Deputy Whip. Loves: Baseball and Texas.,24550,congressperson,republican,2017-01-20T13:36:24Z,RT @WaysandMeansGOP: Tune in to watch @RepKevinBrady join @SquawkCNBC to discuss plans for the future of tax and health care reform with th...,0,3
SenatorHeitkamp,"Official Twitter account for Heidi Heitkamp, U.S. Senator for #NorthDakota. Learn more on Facebook: https://t.co/sdBAQYB6b4.
Instagram: http://t.co/o02Q1Pt8AC",43157,senator,democrat,2017-01-20T18:16:32Z,#Inauguration is about looking forward. I'll continue to serve as check &amp; balance in the Senate &amp; stand up for NDans https://t.co/QxZIWs0cGg,28,4
farenthold,Proudly serving Texas' 27th Congressional District. @GOPoversight @HouseJudiciary @Transport,10867,congressperson,republican,2017-01-20T16:03:44Z,Lining up to go to the seating area!  https://t.co/8v2JevCPOE,5,1
SenatorTimScott,Official account of U.S. Senator Tim Scott. Honored to represent the great state of South Carolina. RTs and follows dont equal endorsements. #OpportunityAgenda,213177,senator,republican,2017-01-20T23:03:23Z,Just voted to confirm General Mattis as Defense Secretary (passed 98-1). Full statement: https://t.co/Otp2JdYHcK,776,152
LacyClayMO1,"Official Campaign Twitter Account of Lacy Clay for Congress. US Rep, Missouri 1st District. R/Ts & links are not endorsements.",6516,congressperson,democrat,2017-01-20T14:27:35Z,"RT @washingtonpost: Obama signs off as @Potus: ""It's been the honor of my life to serve you"" https://t.co/7pOpXUPb3D",0,190
SteveDaines,Serving the people of Montana in the U.S. Senate.,12816,senator,republican,2017-01-20T17:40:24Z,My view as @POTUS took the oath of office. https://t.co/kBfZCb7wZ8,30,8
SenatorFischer,U.S. Senator and Cherry County rancher working to bring some Nebraska common sense to Washington,34906,senator,republican,2017-01-20T14:39:59Z,"""Intelligence, patriotism, Christianity and a firm reliance on Him who has never yet forsaken this favored land""... https://t.co/cdU8tdHSNq",18,6
jasoninthehouse,"United States Congressman (UT-3). Chairman, Oversight & Government Reform. Tweets come from me, not my staff.",249834,congressperson,republican,2017-01-20T14:05:23Z,Mormon Tabernacle Choir is in place and ready to perform at the inauguration. https://t.co/TCscGBYZR7,713,93
HurdOnTheHill,"San Antonio native, @TAMU grad, former undercover @CIA officer, cybersecurity expert, Chair of IT Subcommittee on @GOPOversight, also on @HouseHomeland & HPSCI",16497,congressperson,republican,2017-01-20T15:23:01Z,Great opportunity for these #TX23 students! https://t.co/bVJzJxARfH,7,3
JohnCornyn,Honored to represent the great state of Texas in the US Senate.,100282,senator,republican,2017-01-20T13:32:41Z,"New Cruz, Cornyn Announce Application Process for Texas Judgeships and U.S. Attorney Positions https://t.co/IuXrhD8v7D",118,59
RepSteveChabot,"Husband, father, grandpa, teacher, & attorney. Ohio's First District is home. Chair of @HouseSmallBiz. Serving on @HouseForeign & @HouseJudiciary.",18867,congressperson,republican,2017-01-20T21:46:05Z,President Trump offered a vision of an America where everyone has an opportunity to share in its successes and no one is left behind.,20,4
RepWesterman,Congressman representing 4th District of Arkansas; Vice Chair of Federal Lands Subcommittee. Husband. Father of four. Hot Springs native. Engineer. Forester.,5559,congressperson,republican,2017-01-20T00:04:12Z,@RepWesterman *Chris. Sorry for the error.,4,1
RepNewhouse,Proud to represent Washington's 4th District in the U.S. Congress,5423,congressperson,republican,2017-01-20T17:44:17Z,Congratulations to our 45th @POTUS and @VP! #WA04 #WA04inDC #Inauguration https://t.co/IOcPsf1OwZ,19,4
RepBrianFitz,"An independent voice for the people of #PA08. Former FBI Special Agent & Federal Prosecutor. EMT, CPA & Philly sports fan. #GoBirds",1869,congressperson,republican,2017-01-20T20:25:11Z,"RT @CBSNews: George H.W. Bush, America's 41st president, is now ""breathing well on his own,"" according to a family spokesperson https://t.c...",0,186
RepThomasMassie,U.S. Representative for Kentucky's 4th District,30091,congressperson,republican,2017-01-20T01:14:04Z,RT @KennedyNation: And keep it on at 9pET/6PT when #Kennedy airs at a special time on @FoxBusiness @meghanmccain @ComicDaveSmith @robbysoav...,0,5
RepSanfordSC,Serving the #Lowcountry in #SC01. Find me on Facebook at https://t.co/9HU8VA7ySB,7579,congressperson,republican,2017-01-20T14:11:38Z,"Historic #InaugurationDay 
POLL: What issues should be tackled first?
https://t.co/kz6XZwFz5Z",0,0
ChuckGrassley,"U.S. Senator. Family farmer. Lifetime resident of New Hartford, IA. Also follow @GrassleyPress for news and information.",121751,senator,republican,2017-01-20T17:55:55Z,PresObama arrived,12,7
SenMikeLee,I am a United States Senator from the great state of Utah. Please help me restore constitutional leadership to Washington!,302603,senator,republican,2017-01-20T17:00:57Z,Congratulations President Trump! #Inauguration2017,394,102
RepEvanJenkins,I'm honored to represent the people of West Virginia's 3rd Congressional District in Congress.,4874,congressperson,republican,2017-01-20T15:07:46Z,I'm ready to welcome Donald Trump as our next president! Like and retweet if you are too. #inauguration https://t.co/xAUTZKc4cz,59,29
RepHuizenga,I serve the people of the 2nd District of Michigan. Member of Financial Services Committee. Father of 5. Visit http://t.co/Rj7T6mD76d for even more!,14374,congressperson,republican,2017-01-20T15:26:00Z,Headed out to the platform. Trying to do FB live but very weak signal w so many using phones! https://t.co/N3UiT8nsqT,14,1
RepMimiWalters,"Wife, mother of 4 awesome children, and U.S. Congresswoman proudly serving #CA45.",8364,congressperson,republican,2017-01-20T21:20:42Z,Who took a better #Inauguration2017 selfie? @RepLukeMesser or me https://t.co/7s76wy1Qe1,80,12
